Problem,M,Run,Seed,Stage,anchor_margin,score_hybrid,score_v,Hybrid - Direction,Hybrid - Margin
WFG7,20,2,52002,"S4_(0.75,1.00]",0.521904761904762,0.56,0.727619047619048,-0.167619047619048,0.03809523809523807
WFG7,20,3,52003,"S1_[0,0.25]",0.008,0.008,0.04,-0.032,0.0
WFG7,20,3,52003,"S2_(0.25,0.50]",0.0152380952380952,0.020952380952381,0.0628571428571428,-0.041904761904761806,0.0057142857142858
WFG7,20,3,52003,"S3_(0.50,0.75]",0.126,0.14,0.224,-0.08399999999999999,0.014000000000000012
WFG7,20,3,52003,"S4_(0.75,1.00]",0.392380952380952,0.436190476190476,0.52952380952381,-0.09333333333333393,0.04380952380952402
WFG7,20,4,52004,"S1_[0,0.25]",0.016,0.008,0.056,-0.048,-0.008
WFG7,20,4,52004,"S2_(0.25,0.50]",0.0361904761904762,0.0323809523809524,0.127619047619048,-0.0952380952380956,-0.0038095238095238043
WFG7,20,4,52004,"S3_(0.50,0.75]",0.144,0.116,0.16,-0.044,-0.027999999999999983
WFG7,20,4,52004,"S4_(0.75,1.00]",0.535238095238095,0.512380952380952,0.598095238095238,-0.08571428571428596,-0.02285714285714291
WFG7,20,5,52005,"S1_[0,0.25]",0.048,0.064,0.088,-0.023999999999999994,0.016
WFG7,20,5,52005,"S2_(0.25,0.50]",0.0971428571428571,0.0380952380952381,0.0838095238095238,-0.04571428571428571,-0.059047619047619
WFG7,20,5,52005,"S3_(0.50,0.75]",0.124,0.098,0.208,-0.10999999999999999,-0.025999999999999995
WFG7,20,5,52005,"S4_(0.75,1.00]",0.577142857142857,0.592380952380952,0.594285714285714,-0.0019047619047619646,0.01523809523809505
WFG7,20,6,52006,"S1_[0,0.25]",0.016,0.0,0.016,-0.016,-0.016
WFG7,20,6,52006,"S2_(0.25,0.50]",0.0571428571428571,0.0342857142857143,0.0628571428571428,-0.028571428571428505,-0.022857142857142798
WFG7,20,6,52006,"S3_(0.50,0.75]",0.226,0.226,0.286,-0.05999999999999997,0.0
WFG7,20,6,52006,"S4_(0.75,1.00]",0.542857142857143,0.594285714285714,0.563809523809524,0.03047619047618999,0.051428571428570935
WFG7,20,7,52007,"S1_[0,0.25]",0.024,0.064,0.056,0.008,0.04
WFG7,20,7,52007,"S2_(0.25,0.50]",0.0342857142857143,0.020952380952381,0.0857142857142857,-0.0647619047619047,-0.013333333333333301
WFG7,20,7,52007,"S3_(0.50,0.75]",0.198,0.228,0.24,-0.011999999999999983,0.03
WFG7,20,7,52007,"S4_(0.75,1.00]",0.641904761904762,0.64,0.660952380952381,-0.020952380952380945,-0.0019047619047619646
WFG7,20,8,52008,"S1_[0,0.25]",0.0,0.0,0.024,-0.024,0.0
WFG7,20,8,52008,"S2_(0.25,0.50]",0.0247619047619048,0.020952380952381,0.0247619047619048,-0.003809523809523801,-0.003809523809523801
WFG7,20,8,52008,"S3_(0.50,0.75]",0.12,0.088,0.11,-0.022000000000000006,-0.032
WFG7,20,8,52008,"S4_(0.75,1.00]",0.483809523809524,0.445714285714286,0.582857142857143,-0.13714285714285696,-0.038095238095238015
WFG7,20,9,52009,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
WFG7,20,9,52009,"S2_(0.25,0.50]",0.0609523809523809,0.0723809523809524,0.165714285714286,-0.0933333333333336,0.01142857142857151
WFG7,20,9,52009,"S3_(0.50,0.75]",0.21,0.278,0.134,0.14400000000000002,0.06800000000000003
WFG7,20,9,52009,"S4_(0.75,1.00]",0.554285714285714,0.540952380952381,0.497142857142857,0.043809523809523965,-0.013333333333333086
WFG7,20,10,52010,"S1_[0,0.25]",0.04,0.04,0.08,-0.04,0.0
WFG7,20,10,52010,"S2_(0.25,0.50]",0.0438095238095238,0.0552380952380952,0.112380952380952,-0.0571428571428568,0.011428571428571399
WFG7,20,10,52010,"S3_(0.50,0.75]",0.17,0.158,0.238,-0.07999999999999999,-0.01200000000000001
WFG7,20,10,52010,"S4_(0.75,1.00]",0.491428571428571,0.493333333333333,0.457142857142857,0.036190476190475995,0.0019047619047620201
WFG7,20,11,52011,"S1_[0,0.25]",0.0,0.0,0.032,-0.032,0.0
WFG7,20,11,52011,"S2_(0.25,0.50]",0.059047619047619,0.0152380952380952,0.285714285714286,-0.27047619047619076,-0.0438095238095238
WFG7,20,11,52011,"S3_(0.50,0.75]",0.292,0.206,0.464,-0.258,-0.086
WFG7,20,11,52011,"S4_(0.75,1.00]",0.622857142857143,0.601904761904762,0.691428571428572,-0.0895238095238099,-0.020952380952380945
WFG7,20,12,52012,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
WFG7,20,12,52012,"S2_(0.25,0.50]",0.0533333333333333,0.0095238095238095,0.0533333333333333,-0.0438095238095238,-0.0438095238095238
WFG7,20,12,52012,"S3_(0.50,0.75]",0.158,0.112,0.33,-0.21800000000000003,-0.046
WFG7,20,12,52012,"S4_(0.75,1.00]",0.605714285714286,0.514285714285714,0.660952380952381,-0.14666666666666694,-0.09142857142857197
WFG7,20,13,52013,"S1_[0,0.25]",0.024,0.032,0.08,-0.048,0.008
WFG7,20,13,52013,"S2_(0.25,0.50]",0.0895238095238095,0.100952380952381,0.146666666666667,-0.045714285714286,0.011428571428571496
WFG7,20,13,52013,"S3_(0.50,0.75]",0.16,0.184,0.356,-0.172,0.023999999999999994
WFG7,20,13,52013,"S4_(0.75,1.00]",0.523809523809524,0.502857142857143,0.512380952380952,-0.009523809523809046,-0.020952380952380945
WFG7,20,14,52014,"S1_[0,0.25]",0.0,0.024,0.072,-0.047999999999999994,0.024
WFG7,20,14,52014,"S2_(0.25,0.50]",0.0019047619047619,0.0133333333333333,0.0152380952380952,-0.0019047619047619004,0.011428571428571399
WFG7,20,14,52014,"S3_(0.50,0.75]",0.122,0.148,0.124,0.023999999999999994,0.025999999999999995
WFG7,20,14,52014,"S4_(0.75,1.00]",0.445714285714286,0.455238095238095,0.472380952380952,-0.017142857142857015,0.00952380952380899
WFG7,20,15,52015,"S1_[0,0.25]",0.0,0.048,0.048,0.0,0.048
WFG7,20,15,52015,"S2_(0.25,0.50]",0.020952380952381,0.0285714285714286,0.0552380952380952,-0.0266666666666666,0.007619047619047598
WFG7,20,15,52015,"S3_(0.50,0.75]",0.1,0.092,0.148,-0.055999999999999994,-0.008000000000000007
WFG7,20,15,52015,"S4_(0.75,1.00]",0.52,0.512380952380952,0.725714285714286,-0.21333333333333393,-0.0076190476190479695
WFG7,20,16,52016,"S1_[0,0.25]",0.024,0.024,0.032,-0.008,0.0
WFG7,20,16,52016,"S2_(0.25,0.50]",0.0342857142857143,0.0533333333333333,0.140952380952381,-0.0876190476190477,0.019047619047619
WFG7,20,16,52016,"S3_(0.50,0.75]",0.14,0.134,0.134,0.0,-0.006000000000000005
WFG7,20,16,52016,"S4_(0.75,1.00]",0.382857142857143,0.415238095238095,0.426666666666667,-0.01142857142857201,0.03238095238095201
WFG7,20,17,52017,"S1_[0,0.25]",0.0,0.0,0.048,-0.048,0.0
WFG7,20,17,52017,"S2_(0.25,0.50]",0.0057142857142857,0.0,0.0285714285714286,-0.0285714285714286,-0.0057142857142857
WFG7,20,17,52017,"S3_(0.50,0.75]",0.104,0.072,0.122,-0.05,-0.032
WFG7,20,17,52017,"S4_(0.75,1.00]",0.508571428571429,0.457142857142857,0.590476190476191,-0.13333333333333403,-0.05142857142857199
WFG7,20,18,52018,"S1_[0,0.25]",0.0,0.008,0.056,-0.048,0.008
WFG7,20,18,52018,"S2_(0.25,0.50]",0.0038095238095238,0.0019047619047619,0.0342857142857143,-0.0323809523809524,-0.0019047619047619
WFG7,20,18,52018,"S3_(0.50,0.75]",0.116,0.122,0.32,-0.198,0.0059999999999999915
WFG7,20,18,52018,"S4_(0.75,1.00]",0.474285714285714,0.52,0.619047619047619,-0.09904761904761894,0.04571428571428604
WFG7,20,19,52019,"S1_[0,0.25]",0.024,0.024,0.048,-0.024,0.0
WFG7,20,19,52019,"S2_(0.25,0.50]",0.0533333333333333,0.020952380952381,0.020952380952381,0.0,-0.0323809523809523
WFG7,20,19,52019,"S3_(0.50,0.75]",0.208,0.202,0.32,-0.118,-0.005999999999999978
WFG7,20,19,52019,"S4_(0.75,1.00]",0.563809523809524,0.540952380952381,0.64,-0.09904761904761905,-0.02285714285714302
WFG7,20,20,52020,"S1_[0,0.25]",0.0,0.0,0.016,-0.016,0.0
WFG7,20,20,52020,"S2_(0.25,0.50]",0.0247619047619048,0.0419047619047619,0.060952380952381,-0.019047619047619098,0.017142857142857102
WFG7,20,20,52020,"S3_(0.50,0.75]",0.094,0.038,0.126,-0.088,-0.056
WFG7,20,20,52020,"S4_(0.75,1.00]",0.52952380952381,0.487619047619048,0.561904761904762,-0.07428571428571401,-0.041904761904761945
WFG7,20,21,52021,"S1_[0,0.25]",0.056,0.032,0.0,0.032,-0.024
WFG7,20,21,52021,"S2_(0.25,0.50]",0.0133333333333333,0.0114285714285714,0.0133333333333333,-0.0019047619047618987,-0.0019047619047618987
WFG7,20,21,52021,"S3_(0.50,0.75]",0.062,0.028,0.122,-0.094,-0.034
WFG7,20,21,52021,"S4_(0.75,1.00]",0.365714285714286,0.331428571428571,0.525714285714286,-0.194285714285715,-0.034285714285714974
WFG7,20,22,52022,"S1_[0,0.25]",0.0,0.0,0.0,0.0,0.0
WFG7,20,22,52022,"S2_(0.25,0.50]",0.0,0.0019047619047619,0.0590476190476191,-0.0571428571428572,0.0019047619047619
WFG7,20,22,52022,"S3_(0.50,0.75]",0.166,0.188,0.4,-0.21200000000000002,0.021999999999999992
WFG7,20,22,52022,"S4_(0.75,1.00]",0.438095238095238,0.462857142857143,0.436190476190476,0.026666666666667005,0.02476190476190504
WFG7,20,23,52023,"S1_[0,0.25]",0.008,0.0,0.024,-0.024,-0.008
WFG7,20,23,52023,"S2_(0.25,0.50]",0.020952380952381,0.0266666666666667,0.060952380952381,-0.0342857142857143,0.0057142857142856995
WFG7,20,23,52023,"S3_(0.50,0.75]",0.122,0.11,0.226,-0.116,-0.011999999999999997
WFG7,20,23,52023,"S4_(0.75,1.00]",0.535238095238095,0.533333333333333,0.634285714285714,-0.10095238095238102,-0.0019047619047619646
WFG7,20,24,52024,"S1_[0,0.25]",0.016,0.016,0.056,-0.04,0.0
WFG7,20,24,52024,"S2_(0.25,0.50]",0.0495238095238095,0.0304761904761905,0.0723809523809524,-0.0419047619047619,-0.019047619047618997
WFG7,20,24,52024,"S3_(0.50,0.75]",0.23,0.192,0.282,-0.08999999999999997,-0.038000000000000006
WFG7,20,24,52024,"S4_(0.75,1.00]",0.451428571428572,0.447619047619048,0.556190476190476,-0.10857142857142799,-0.0038095238095239847
WFG7,20,25,52025,"S1_[0,0.25]",0.048,0.064,0.088,-0.023999999999999994,0.016
WFG7,20,25,52025,"S2_(0.25,0.50]",0.0895238095238095,0.0476190476190476,0.148571428571429,-0.10095238095238139,-0.0419047619047619
WFG7,20,25,52025,"S3_(0.50,0.75]",0.218,0.14,0.186,-0.045999999999999985,-0.07799999999999999
WFG7,20,25,52025,"S4_(0.75,1.00]",0.620952380952381,0.504761904761905,0.565714285714286,-0.06095238095238098,-0.11619047619047607
