Arm,Problem,M,Run,IGD,IGDp,FEWithinBudget,HandleIdentity,Runtime,SurvivalRateAll,SurvivalRateLate,SurvivalRatePooled,SurvivalRateEarly,SurvivalRateStage1,SurvivalRateStage2,SurvivalRateStage3,SurvivalRateStage4,OracleHitRate,OracleHitRateLate,OracleGainRatio,OracleGainRatioLate,OracleAlgorithmGain,OracleOracleGain,OraclePoolConsidered,OracleSubsampledFraction,OracleRowCount,BatchSizeMean,BatchSizeMin,BatchSizeMax,BatchSpreadMean,PoolRawMean,PoolUniqueMean,LastRoundUniqueMean,SelectedFromLastRoundMean,RetainedCountMean,GenerationCount,EvaluatedTotal,SurvivorTotal,AggregationChangedFraction,IndicatorOperationalFraction,IndicatorAvailableFraction,IndicatorModeFraction,ExploreModeFraction,LambdaTMean,PErrMean,FallbackGenerationCount,TruncatedGenerationCount,meta_M,meta_Run,meta_CompletedFE,meta_MaxFE,meta_ActualD,meta_Gmax,meta_ProblemN,meta_PMix,meta_QKeep,meta_NMin,meta_NMax,meta_RGood,meta_Lambda0,meta_OracleEvery,meta_OraclePoolLimit,meta_OracleReferenceSize,meta_SchemaVersion,meta_ArmID
V2_EXPLORE_ONLY,WFG3,20,3,3.0067516985931944,2.773848079880071,1.0,1.0,213.2666877,0.6323529411764706,0.5333333333333332,0.645,0.9074074074074072,,0.9074074074074072,0.736111111111111,0.3461538461538461,0.0,0.0,0.0022091332525184,0.0028919039737297,0.0007996389804805,0.3621354766176808,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.9513081818968097,3010.0,3009.823529411765,60.0,0.0147058823529411,602.0,34.0,200.0,129.0,0.1145833333333333,0.0,1.0,0.0,1.0,0.1121393986617976,0.0226501988695834,0.0,1.0,20.0,3.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG3,20,4,2.780374515124528,2.496314713558557,1.0,1.0,213.7933828,0.6568627450980393,0.5533333333333332,0.65,0.9444444444444444,,0.9444444444444444,0.6805555555555555,0.4358974358974358,0.0098039215686274,0.0066666666666666,0.0096470695470731,0.0047069086145763,0.0030128718302395,0.275837916954582,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.9925462059606864,3010.0,3009.9117647058824,60.0,0.0147058823529411,602.0,34.0,200.0,130.0,0.1047794117647058,0.0,1.0,0.0,1.0,0.1143879042324719,0.0139836717605191,0.0,1.0,20.0,4.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG3,20,5,2.7333132063011067,2.582047953687617,1.0,1.0,213.3665049,0.7107843137254901,0.6533333333333334,0.725,0.8703703703703702,,0.8703703703703702,0.8611111111111112,0.4615384615384614,0.0098039215686274,0.0066666666666666,0.0175200971223412,0.0074029159192173,0.0095277056237197,0.278629257348963,400.0,1.0,34.0,5.882352941176471,2.0,6.0,2.005150590259729,3010.0,3010.0,60.0,0.0098039215686274,602.0,34.0,200.0,145.0,0.1200980392156862,0.0,1.0,0.0,1.0,0.1141355375681312,0.0174377224199288,0.0,1.0,20.0,5.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG3,20,6,2.8725051618068957,2.644016301353327,1.0,1.0,208.7701848,0.6715686274509804,0.5733333333333334,0.675,0.9444444444444444,,0.9444444444444444,0.75,0.4102564102564102,0.0,0.0,0.0002950882940766,0.0003998111940482,4.734474676359359e-05,0.2974000929779021,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.9493618701240116,3010.0,3009.8823529411766,60.0,0.0049019607843137,602.0,34.0,200.0,135.0,0.110906862745098,0.0,1.0,0.0,1.0,0.1140390412392715,0.0223571279045426,0.0,1.0,20.0,6.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG3,20,7,2.9475864304244928,2.339869404602249,1.0,1.0,210.8158373,0.7352941176470589,0.6733333333333335,0.73,0.9074074074074076,,0.9074074074074076,0.7500000000000001,0.6025641025641024,0.0098039215686274,0.0133333333333333,0.0167447578208553,0.0199733610232946,0.0048309145401914,0.3041544775120227,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.9772872034897464,3010.0,3009.970588235294,60.0,0.0196078431372549,602.0,34.0,200.0,146.0,0.0741421568627451,0.0,1.0,0.0,1.0,0.1145512641592817,0.0151978229014025,0.0,1.0,20.0,7.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG3,20,8,2.833696310385571,2.5801798473422384,1.0,1.0,209.7511941,0.6617647058823529,0.58,0.675,0.8888888888888888,,0.8888888888888888,0.638888888888889,0.5256410256410257,0.0049019607843137,0.0066666666666666,0.0165803598357211,0.0126222941964573,0.0066350959406404,0.3179824265263323,400.0,1.0,34.0,5.882352941176471,2.0,6.0,2.1624915121783435,3010.0,3009.8529411764707,60.0,0.0147058823529411,602.0,34.0,200.0,135.0,0.0912990196078431,0.0,1.0,0.0,1.0,0.1143725994154087,0.0138580699183588,0.0,1.0,20.0,8.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG3,20,9,2.623961068161821,2.3406444864892277,1.0,1.0,213.2858009,0.6911764705882352,0.5866666666666667,0.705,0.9814814814814814,,0.9814814814814814,0.8611111111111112,0.3333333333333333,0.0049019607843137,0.0,0.0165883630506094,0.000241237257332,0.0061163312218218,0.2539122047831811,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.8480902155949013,3010.0,3009.9411764705883,60.0,0.0147058823529411,602.0,34.0,200.0,141.0,0.1029411764705882,0.0,1.0,0.0,1.0,0.1143347172795571,0.0226711325099434,0.0,1.0,20.0,9.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG3,20,10,2.8293439275682206,2.6078052172890285,1.0,1.0,206.31295019999996,0.7058823529411763,0.6000000000000001,0.71,1.0,,1.0,0.75,0.4615384615384614,0.0,0.0,0.0062313641241156,0.0076415119534541,0.0015668336829448,0.3014618476140767,400.0,1.0,34.0,5.882352941176471,2.0,6.0,2.07710039580374,3010.0,3009.970588235294,60.0,0.0098039215686274,602.0,34.0,200.0,142.0,0.1170343137254902,0.0,1.0,0.0,1.0,0.1144705068266927,0.0185262717186518,0.0,1.0,20.0,10.0,300.0,300.0,31.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG7,20,1,20.873462723883605,18.079731497297207,1.0,1.0,207.66444690000003,0.7794117647058824,0.7,0.775,1.0,,1.0,0.7638888888888888,0.641025641025641,0.0539215686274509,0.06,0.1440644046777753,0.135231062090401,0.2719303024297375,1.5859145744554084,400.0,1.0,34.0,5.882352941176471,2.0,6.0,2.2596541669700376,3010.0,3010.0,60.0,0.0147058823529411,602.0,34.0,200.0,155.0,0.1262254901960784,0.0,1.0,0.0,1.0,0.1139230068460756,0.0182960016746912,0.0,1.0,20.0,1.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG7,20,2,22.358412440931662,19.21458708533077,1.0,1.0,246.3343201,0.7254901960784316,0.6599999999999998,0.74,0.9074074074074076,,0.9074074074074076,0.75,0.576923076923077,0.034313725490196,0.0266666666666666,0.0792892139529549,0.047370950031749,0.1671573524259519,1.5157963650862774,400.0,1.0,34.0,5.882352941176471,2.0,6.0,2.2055081338627485,3010.0,3009.9411764705883,60.0,0.0196078431372549,602.0,34.0,200.0,148.0,0.1807598039215686,0.0,1.0,0.0,1.0,0.112992560804472,0.022524597027423,0.0,1.0,20.0,2.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG7,20,3,20.30282024071244,17.539625016488845,1.0,1.0,236.0177361,0.8088235294117646,0.7466666666666668,0.805,0.9814814814814814,,0.9814814814814814,0.8055555555555557,0.6923076923076923,0.0637254901960784,0.0733333333333333,0.1389315860481611,0.1433229501880075,0.2563109766604055,1.8767634927281476,400.0,1.0,34.0,5.882352941176471,2.0,6.0,2.0641286761153927,3010.0,3009.8823529411766,60.0,0.0147058823529411,602.0,34.0,200.0,161.0,0.1378676470588235,0.0,1.0,0.0,1.0,0.114389423859698,0.0152606238224827,0.0,1.0,20.0,3.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG7,20,4,22.95264572224839,20.004920017713197,1.0,1.0,278.5772791,0.7647058823529409,0.7066666666666667,0.76,0.9259259259259258,,0.9259259259259258,0.7638888888888888,0.6538461538461539,0.0049019607843137,0.0,0.067345699648576,0.0566936841868318,0.1365395393538614,1.7544653516209143,400.0,1.0,34.0,5.882352941176471,2.0,6.0,2.0284958018853083,3010.0,3009.8823529411766,60.0,0.0049019607843137,602.0,34.0,200.0,152.0,0.1464460784313725,0.0,1.0,0.0,1.0,0.113816632940246,0.0180238643500104,0.0,1.0,20.0,4.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG7,20,5,19.928299180708905,17.11360860258457,1.0,1.0,236.4978837,0.784313725490196,0.7266666666666669,0.79,0.9444444444444444,,0.9444444444444444,0.7916666666666669,0.6666666666666666,0.034313725490196,0.0466666666666666,0.1219824958390777,0.1458023972564429,0.2325551950137913,2.151174630609045,400.0,1.0,34.0,5.882352941176471,2.0,6.0,2.1997421553196763,3010.0,3009.9411764705883,60.0,0.0245098039215686,602.0,34.0,200.0,158.0,0.1482843137254902,0.0,1.0,0.0,1.0,0.114907616743811,0.0115972367594724,0.0,1.0,20.0,5.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG7,20,6,20.37948410564688,17.717826385573826,1.0,1.0,222.9976238,0.7107843137254901,0.6200000000000001,0.715,0.9629629629629628,,0.9629629629629628,0.7361111111111112,0.5128205128205128,0.0490196078431372,0.0399999999999999,0.14270205200949,0.1013028786667107,0.2607644405750341,1.43573028135439,400.0,1.0,34.0,5.882352941176471,2.0,6.0,2.1519623502297587,3010.0,3010.0,60.0,0.0294117647058823,602.0,34.0,200.0,143.0,0.1292892156862745,0.0,1.0,0.0,1.0,0.1145205459803534,0.0130207243039564,0.0,1.0,20.0,6.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG7,20,7,20.462149558711552,17.297368047820747,1.0,1.0,220.44186320000003,0.7401960784313725,0.6666666666666667,0.735,0.9444444444444444,,0.9444444444444444,0.7083333333333334,0.6282051282051282,0.0490196078431372,0.0399999999999999,0.127657863124194,0.1357343043788376,0.2269987123470299,1.712585278085235,400.0,1.0,34.0,5.882352941176471,2.0,6.0,2.215588517370408,3010.0,3009.9411764705883,60.0,0.0392156862745098,602.0,34.0,200.0,147.0,0.1225490196078431,0.0,1.0,0.0,1.0,0.1151668217306693,0.011785639522713,0.0,1.0,20.0,7.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG7,20,8,22.47222226937997,19.345998363091773,1.0,1.0,218.3680176,0.7549019607843138,0.6933333333333332,0.76,0.925925925925926,,0.925925925925926,0.7361111111111112,0.6538461538461539,0.0147058823529411,0.0133333333333333,0.067634585154887,0.0640539344090757,0.1095205663782422,1.7444953260808207,400.0,1.0,34.0,5.882352941176471,2.0,6.0,2.2834613815665468,3010.0,3010.0,60.0,0.0147058823529411,602.0,34.0,200.0,152.0,0.1256127450980392,0.0,1.0,0.0,1.0,0.1139180137851898,0.0161189030772451,0.0,1.0,20.0,8.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG7,20,9,21.268753588606728,18.41476110838277,1.0,1.0,219.0806624,0.6764705882352942,0.5666666666666668,0.69,0.9814814814814816,,0.9814814814814816,0.6527777777777778,0.4871794871794871,0.0245098039215686,0.02,0.08515324332709,0.0596791350466076,0.1784063712997163,1.8123226238371748,400.0,1.0,34.0,5.882352941176471,2.0,6.0,2.106396569812162,3010.0,3009.9411764705883,60.0,0.0098039215686274,602.0,34.0,200.0,138.0,0.1354166666666666,0.0,1.0,0.0,1.0,0.1143646756448724,0.0133765961900774,0.0,1.0,20.0,9.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V2_EXPLORE_ONLY,WFG7,20,10,21.415425265262723,18.749133805616168,1.0,1.0,220.4358007,0.7647058823529411,0.6933333333333332,0.77,0.9629629629629628,,0.9629629629629628,0.7500000000000001,0.6410256410256411,0.0392156862745098,0.0333333333333333,0.1186609831937793,0.1165717812959388,0.2105191632936101,1.7265794642907082,400.0,1.0,34.0,5.882352941176471,2.0,6.0,2.105975438467943,3010.0,3009.9117647058824,60.0,0.0245098039215686,602.0,34.0,200.0,154.0,0.1354166666666666,0.0,1.0,0.0,1.0,0.1145749269260887,0.012518316935315,0.0,1.0,20.0,10.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,2.0
V3_INDICATOR_ONLY,DTLZ2,20,1,1.140959353933252,0.8682028771460117,1.0,1.0,245.0292423,0.7401960784313726,0.6533333333333333,0.745,0.9814814814814816,,0.9814814814814816,0.7499999999999999,0.5641025641025641,0.0245098039215686,0.0066666666666666,0.0893136755020309,0.045513960412122,0.0095185097848954,0.0894171671772491,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.943524173357981,3010.0,3009.9411764705883,60.0,0.0147058823529411,903.0,34.0,200.0,149.0,0.1262254901960784,1.0,1.0,1.0,0.0,0.1093884392032811,0.0421812853255181,0.0,1.0,20.0,1.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ2,20,2,1.1657518923265735,0.8352782443497749,1.0,1.0,241.6619726,0.7450980392156865,0.6799999999999998,0.75,0.925925925925926,,0.925925925925926,0.7777777777777778,0.5897435897435899,0.0196078431372549,0.02,0.0910668000129316,0.0761881247162048,0.0086642772828089,0.0851901420060428,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.8956539362648457,3010.0,3009.9411764705883,60.0,0.0147058823529411,903.0,34.0,200.0,150.0,0.1158088235294117,1.0,1.0,1.0,0.0,0.1052394226967181,0.0604772870002093,0.0,1.0,20.0,2.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ2,20,3,1.1592219454325188,0.8286524431798654,1.0,1.0,246.8887809,0.6519607843137256,0.5599999999999999,0.655,0.9074074074074072,,0.9074074074074072,0.5694444444444445,0.5512820512820513,0.0049019607843137,0.0066666666666666,0.0852239229846483,0.0876128059476599,0.0055577347749478,0.0673786340819486,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.1660328649338918,3010.0,3009.9117647058824,60.0,0.0098039215686274,903.0,34.0,200.0,131.0,0.1084558823529411,1.0,1.0,1.0,0.0,0.1028923584459485,0.0665480427046263,0.0,1.0,20.0,3.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ2,20,4,1.084504384176926,0.7875476721016202,1.0,1.0,259.4099007,0.7303921568627453,0.64,0.735,0.9814814814814816,,0.9814814814814816,0.75,0.5384615384615384,0.0245098039215686,0.0133333333333333,0.1152787963146553,0.0765781006873899,0.0110597875237729,0.0705359359626461,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.7828731969120133,3010.0,3009.970588235294,60.0,0.0294117647058823,903.0,34.0,200.0,147.0,0.1403186274509804,1.0,1.0,1.0,0.0,0.0998413811550717,0.0980322378061545,0.0,1.0,20.0,4.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ2,20,5,1.154865113503099,0.8333159546975063,1.0,1.0,246.105294,0.7745098039215685,0.7133333333333334,0.78,0.9444444444444444,,0.9444444444444444,0.763888888888889,0.6666666666666667,0.0196078431372549,0.0066666666666666,0.0747127469346729,0.0556363548631309,0.0075991961765218,0.0852653290935181,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.161256564135277,3010.0,3009.8823529411766,60.0,0.0245098039215686,903.0,34.0,200.0,156.0,0.1145833333333333,1.0,1.0,1.0,0.0,0.1060534001659185,0.0547833368222733,0.0,1.0,20.0,5.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ2,20,6,1.093251372113025,0.8146858579172123,1.0,1.0,252.98309830000005,0.7401960784313726,0.6666666666666667,0.735,0.9444444444444444,,0.9444444444444444,0.7916666666666666,0.5512820512820512,0.0245098039215686,0.02,0.0920628944946378,0.0658069515619794,0.0093066229764588,0.0768803049256488,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.800001886530509,3010.0,3009.970588235294,60.0,0.0049019607843137,903.0,34.0,200.0,147.0,0.1127450980392156,1.0,1.0,1.0,0.0,0.1058523751928608,0.0516642244086246,0.0,1.0,20.0,6.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ2,20,7,1.0058720644900117,0.7317193175052419,1.0,1.0,256.6474213,0.8186274509803924,0.7666666666666668,0.825,0.9629629629629632,,0.9629629629629632,0.7777777777777778,0.7564102564102565,0.0833333333333333,0.08,0.1500812371754071,0.142434164665781,0.010387083929714,0.0722364413167805,400.0,1.0,34.0,5.882352941176471,2.0,6.0,1.0109675023286746,3010.0,3009.9411764705883,60.0,0.0196078431372549,903.0,34.0,200.0,165.0,0.1133578431372549,1.0,1.0,1.0,0.0,0.1079449018832523,0.0448817249319656,0.0,1.0,20.0,7.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ2,20,8,1.0879235704974686,0.8311377624143165,1.0,1.0,250.3001629,0.6764705882352942,0.5733333333333333,0.68,0.9629629629629632,,0.9629629629629632,0.638888888888889,0.5128205128205128,0.0196078431372549,0.0133333333333333,0.111513487734226,0.0948413317095493,0.0108476727166358,0.0795569228298596,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.9750397353764236,3010.0,3009.9411764705883,60.0,0.0196078431372549,903.0,34.0,200.0,136.0,0.1164215686274509,1.0,1.0,1.0,0.0,0.1053719558997976,0.0550764077873142,0.0,1.0,20.0,8.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ2,20,9,1.1603835878446502,0.911115988205554,1.0,1.0,246.4435553,0.7254901960784313,0.6733333333333335,0.72,0.8703703703703705,,0.8703703703703705,0.75,0.6025641025641024,0.0245098039215686,0.0133333333333333,0.0810463125217802,0.0832576238163905,0.0074225605799482,0.088282331332417,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.86808547306102,3010.0,3009.970588235294,60.0,0.0049019607843137,903.0,34.0,200.0,144.0,0.1323529411764706,1.0,1.0,1.0,0.0,0.0992516572465285,0.0792547624031819,0.0,1.0,20.0,9.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ2,20,10,1.0708835354041475,0.8070795134993209,1.0,1.0,248.64239,0.7794117647058826,0.7066666666666666,0.795,0.9814814814814814,,0.9814814814814814,0.8194444444444442,0.6025641025641025,0.0392156862745098,0.0399999999999999,0.1105660596168095,0.0946345842310714,0.0104157575623881,0.0830983504574026,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.8789548637008558,3010.0,3009.9117647058824,60.0,0.0196078431372549,903.0,34.0,200.0,159.0,0.133578431372549,1.0,1.0,1.0,0.0,0.1058635553074531,0.0556625497173958,0.0,1.0,20.0,10.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ7,20,1,26.57959636751788,26.462259737768925,1.0,1.0,235.8188558,0.9558823529411764,0.94,0.965,1.0,,1.0,1.0,0.8846153846153846,0.0,0.0,0.0790531557045161,0.0911200333435054,0.7325933049939753,7.319161666797075,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.8140096141921123,3010.0,3009.970588235294,60.0,0.0392156862745098,903.0,34.0,200.0,193.0,0.0962009803921568,1.0,1.0,1.0,0.0,0.1094409748873847,0.0503244714255809,0.0,1.0,20.0,1.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ7,20,2,34.61517038970417,34.53346825559929,1.0,1.0,250.21250730000003,0.9509803921568624,0.9333333333333336,0.95,1.0,,1.0,0.9583333333333336,0.9102564102564104,0.0,0.0,0.0613521295015607,0.0587240933859885,0.5453856934029453,8.775480391913677,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.6748675639621253,3010.0,3009.9411764705883,60.0,0.0147058823529411,903.0,34.0,200.0,190.0,0.125,1.0,1.0,1.0,0.0,0.1057712922258662,0.0707557044169981,0.0,1.0,20.0,2.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ7,20,3,27.786488014702908,27.67609904893009,1.0,1.0,247.2184763,0.926470588235294,0.9,0.925,1.0,,1.0,0.8611111111111112,0.935897435897436,0.0,0.0,0.0622119286376818,0.0514137649570712,0.7554005294915557,8.458774171106727,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.8733092415600929,3010.0,3010.0,60.0,0.0294117647058823,903.0,34.0,200.0,185.0,0.1200980392156862,1.0,1.0,1.0,0.0,0.1102927259476349,0.0397320494033912,0.0,1.0,20.0,3.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ7,20,4,36.15877703592388,36.08470460002171,1.0,1.0,238.6621302,0.9411764705882352,0.9199999999999998,0.94,1.0,,1.0,0.9583333333333334,0.8846153846153846,0.0,0.0,0.0666519947600518,0.0687173055161647,0.7792747567820646,8.546006651209737,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.731571172987372,3010.0,3009.970588235294,60.0,0.0147058823529411,903.0,34.0,200.0,188.0,0.1243872549019607,1.0,1.0,1.0,0.0,0.1071251715395529,0.0641197404228595,0.0,1.0,20.0,4.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ7,20,5,25.30939679754093,25.195745610205925,1.0,1.0,241.62270010000003,0.946078431372549,0.9333333333333332,0.945,0.9814814814814814,,0.9814814814814814,0.9444444444444444,0.9230769230769232,0.0098039215686274,0.0066666666666666,0.1313182649433983,0.1169354070774641,0.7345641260936753,6.377091943108669,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.7553498465404203,3010.0,3009.970588235294,60.0,0.0196078431372549,903.0,34.0,200.0,189.0,0.1158088235294117,1.0,1.0,1.0,0.0,0.1088604772870002,0.0531923801549089,0.0,1.0,20.0,5.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ7,20,6,40.63195209915931,40.55898775431864,1.0,1.0,303.3099460000001,0.9460784313725492,0.9266666666666667,0.945,1.0,,1.0,0.9583333333333334,0.8974358974358974,0.0,0.0,0.0506542040833656,0.034069489068166,0.587184808913198,9.579738764996655,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.5212308677428399,3010.0,3009.970588235294,60.0,0.034313725490196,903.0,34.0,200.0,189.0,0.1256127450980392,1.0,1.0,1.0,0.0,0.1050770396731251,0.0826250785011513,0.0,1.0,20.0,6.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ7,20,7,27.366382079989076,27.259113854355487,1.0,1.0,303.0132148000001,0.9558823529411764,0.9399999999999998,0.955,1.0,,1.0,0.9861111111111112,0.8974358974358976,0.0,0.0,0.0960946025837766,0.089714880366094,0.7428818515028212,6.370049180111596,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.6491379106867886,3010.0,3009.970588235294,60.0,0.0392156862745098,903.0,34.0,200.0,191.0,0.1574754901960784,1.0,1.0,1.0,0.0,0.1051224114003054,0.0765752564370944,0.0,1.0,20.0,7.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ7,20,8,34.168887172980575,34.09967781326142,1.0,1.0,276.7817125,0.980392156862745,0.9733333333333334,0.98,1.0,,1.0,1.0,0.9487179487179488,0.0,0.0,0.0592363054010054,0.0495570598330955,0.8232254432232696,9.470874245833436,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.6845015379876399,3010.0,3009.970588235294,60.0,0.0098039215686274,903.0,34.0,200.0,196.0,0.1127450980392156,1.0,1.0,1.0,0.0,0.1087777661479776,0.0663177726606656,0.0,1.0,20.0,8.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
V3_INDICATOR_ONLY,DTLZ7,20,9,27.136970507796,27.0399708702633,1.0,1.0,281.4658910999999,0.9362745098039216,0.9133333333333332,0.935,1.0,,1.0,0.9722222222222222,0.8589743589743589,0.0049019607843137,0.0,0.093028116562873,0.0662597792161515,0.9919923263462724,5.260422016948489,400.0,1.0,34.0,5.882352941176471,2.0,6.0,0.6257274509088498,3010.0,3009.970588235294,60.0,0.0245098039215686,903.0,34.0,200.0,187.0,0.1084558823529411,1.0,1.0,1.0,0.0,0.107311108785151,0.076805526481055,0.0,1.0,20.0,9.0,300.0,300.0,30.0,3000.0,100.0,0.5,0.8,4.0,6.0,0.25,0.35,1.0,400.0,300.0,1.0,3.0
