M,Problem,Algorithm,Run,Snapshots,FirstFE,LastFE,FinalIGD
15,WFG7,CSEA,19,19,109,309,16.00697472
15,WFG7,CSEA,2,19,109,307,17.59905049
15,WFG7,CSEA,20,20,109,310,17.2891161
15,WFG7,CSEA,21,19,109,301,16.34948717
15,WFG7,CSEA,22,19,109,304,17.61395739
15,WFG7,CSEA,23,20,109,307,16.35867808
15,WFG7,CSEA,24,20,109,307,15.69457062
15,WFG7,CSEA,25,21,109,309,14.8260853
15,WFG7,CSEA,26,19,109,301,16.52074905
15,WFG7,CSEA,27,20,109,305,18.0072402
15,WFG7,CSEA,28,20,109,306,15.72229423
15,WFG7,CSEA,29,19,109,306,16.53829632
15,WFG7,CSEA,3,20,109,308,15.01966211
15,WFG7,CSEA,30,19,109,304,18.01876072
15,WFG7,CSEA,4,20,109,309,16.21176023
15,WFG7,CSEA,5,19,109,300,14.5652323
15,WFG7,CSEA,6,18,109,300,17.63849642
15,WFG7,CSEA,7,20,109,310,15.04090466
15,WFG7,CSEA,8,19,109,304,15.31251344
15,WFG7,CSEA,9,19,109,301,16.70269265
15,WFG8,CSEA,1,20,109,304,15.7510905
15,WFG8,CSEA,10,20,109,304,15.59336408
15,WFG8,CSEA,11,20,109,306,14.59180008
15,WFG8,CSEA,12,19,109,303,16.93997101
15,WFG8,CSEA,13,20,109,310,15.34700208
15,WFG8,CSEA,14,20,109,309,15.67129267
15,WFG8,CSEA,15,19,109,301,16.38290927
15,WFG8,CSEA,16,20,109,308,15.61956974
15,WFG8,CSEA,17,19,109,300,16.01414363
15,WFG8,CSEA,18,19,109,302,16.03386854
15,WFG8,CSEA,19,20,109,309,14.99641523
15,WFG8,CSEA,2,19,109,308,15.32684647
15,WFG8,CSEA,20,19,109,310,16.15292888
15,WFG8,CSEA,21,19,109,305,15.43047813
15,WFG8,CSEA,22,19,109,300,14.96294553
15,WFG8,CSEA,23,20,109,307,15.29673313
15,WFG8,CSEA,24,19,109,308,15.90944312
15,WFG8,CSEA,25,19,109,308,17.51150709
15,WFG8,CSEA,26,20,109,306,16.10272954
15,WFG8,CSEA,27,19,109,306,17.08640781
15,WFG8,CSEA,28,20,109,308,16.15341513
15,WFG8,CSEA,29,19,109,308,15.40458987
15,WFG8,CSEA,3,19,109,307,16.46718004
15,WFG8,CSEA,30,19,109,302,15.31094318
15,WFG8,CSEA,4,20,109,306,16.33289317
15,WFG8,CSEA,5,19,109,305,15.75067407
15,WFG8,CSEA,6,18,109,300,15.83235723
15,WFG8,CSEA,7,20,109,301,16.52518032
15,WFG8,CSEA,8,20,109,310,16.22440064
15,WFG8,CSEA,9,19,109,302,16.82430455
15,WFG1,PCSAEA_N100,1,18,100,300,4.286882598
15,WFG1,PCSAEA_N100,10,18,100,300,4.27268298
15,WFG1,PCSAEA_N100,11,18,100,300,4.282798311
15,WFG1,PCSAEA_N100,12,18,100,300,4.261243995
15,WFG1,PCSAEA_N100,13,18,100,300,4.304616112
15,WFG1,PCSAEA_N100,14,18,100,300,4.309269449
15,WFG1,PCSAEA_N100,15,18,100,300,4.274076062
15,WFG1,PCSAEA_N100,16,18,100,300,4.295199518
15,WFG1,PCSAEA_N100,17,18,100,300,4.244001296
15,WFG1,PCSAEA_N100,18,18,100,300,4.330082314
15,WFG1,PCSAEA_N100,19,18,100,300,4.296535949
15,WFG1,PCSAEA_N100,2,18,100,300,4.341308607
15,WFG1,PCSAEA_N100,20,18,100,300,4.297852142
15,WFG1,PCSAEA_N100,21,18,100,300,4.290361457
15,WFG1,PCSAEA_N100,22,18,100,300,4.312368134
15,WFG1,PCSAEA_N100,23,18,100,300,4.252887146
15,WFG1,PCSAEA_N100,24,18,100,300,4.284910677
15,WFG1,PCSAEA_N100,25,18,100,300,4.350687064
15,WFG1,PCSAEA_N100,26,18,100,300,4.261821068
15,WFG1,PCSAEA_N100,27,18,100,300,4.274350221
15,WFG1,PCSAEA_N100,28,18,100,300,4.299456722
15,WFG1,PCSAEA_N100,29,18,100,300,4.218030339
15,WFG1,PCSAEA_N100,3,18,100,300,4.278642249
15,WFG1,PCSAEA_N100,30,18,100,300,4.279675543
15,WFG1,PCSAEA_N100,4,18,100,300,4.296762608
15,WFG1,PCSAEA_N100,5,18,100,300,4.28447918
15,WFG1,PCSAEA_N100,6,18,100,300,4.309419369
15,WFG1,PCSAEA_N100,7,18,100,300,4.308431882
15,WFG1,PCSAEA_N100,8,18,100,300,4.282595456
15,WFG1,PCSAEA_N100,9,18,100,300,4.235818461
15,WFG6,PCSAEA_N100,1,18,100,300,14.84759334
15,WFG6,PCSAEA_N100,10,18,100,300,15.03999503
15,WFG6,PCSAEA_N100,11,18,100,300,15.54885435
15,WFG6,PCSAEA_N100,12,18,100,300,14.26124099
15,WFG6,PCSAEA_N100,13,18,100,300,14.09114884
15,WFG6,PCSAEA_N100,14,18,100,300,14.60670978
15,WFG6,PCSAEA_N100,15,18,100,300,15.36273452
15,WFG6,PCSAEA_N100,16,18,100,300,15.02608528
15,WFG6,PCSAEA_N100,17,18,100,300,14.90286166
15,WFG6,PCSAEA_N100,18,18,100,300,14.06547282
15,WFG6,PCSAEA_N100,19,18,100,300,14.72228828
15,WFG6,PCSAEA_N100,2,18,100,300,14.41392322
15,WFG6,PCSAEA_N100,20,18,100,300,15.43879552
15,WFG6,PCSAEA_N100,21,18,100,300,15.3941853
15,WFG6,PCSAEA_N100,22,18,100,300,15.49356836
15,WFG6,PCSAEA_N100,23,18,100,300,13.57798426
15,WFG6,PCSAEA_N100,24,18,100,300,13.6570123
15,WFG6,PCSAEA_N100,25,18,100,300,14.22737066
15,WFG6,PCSAEA_N100,26,18,100,300,14.09579353
15,WFG6,PCSAEA_N100,27,18,100,300,14.59565163
15,WFG6,PCSAEA_N100,28,18,100,300,14.0723907
15,WFG6,PCSAEA_N100,29,18,100,300,15.17581874
15,WFG6,PCSAEA_N100,3,18,100,300,14.52933094
15,WFG6,PCSAEA_N100,30,18,100,300,15.09303287
15,WFG6,PCSAEA_N100,4,18,100,300,14.10072281
15,WFG6,PCSAEA_N100,5,18,100,300,11.97261106
15,WFG6,PCSAEA_N100,6,18,100,300,15.17081981
15,WFG6,PCSAEA_N100,7,18,100,300,14.52913396
15,WFG6,PCSAEA_N100,8,18,100,300,14.67658169
15,WFG6,PCSAEA_N100,9,18,100,300,13.76582164
15,WFG7,PCSAEA_N100,1,18,100,300,15.9242057
15,WFG7,PCSAEA_N100,10,18,100,300,14.48073667
15,WFG7,PCSAEA_N100,11,18,100,300,15.68274996
15,WFG7,PCSAEA_N100,12,18,100,300,14.9622334
15,WFG7,PCSAEA_N100,13,18,100,300,16.11102534
15,WFG7,PCSAEA_N100,14,18,100,300,16.322568
15,WFG7,PCSAEA_N100,15,18,100,300,15.19069518
15,WFG7,PCSAEA_N100,16,18,100,300,15.64740442
15,WFG7,PCSAEA_N100,17,18,100,300,14.98247691
15,WFG7,PCSAEA_N100,18,18,100,300,15.91215567
15,WFG7,PCSAEA_N100,19,18,100,300,16.31045996
15,WFG7,PCSAEA_N100,2,18,100,300,15.66339156
15,WFG7,PCSAEA_N100,20,18,100,300,14.11569378
15,WFG7,PCSAEA_N100,21,18,100,300,15.66219445
15,WFG7,PCSAEA_N100,22,18,100,300,16.00072657
15,WFG7,PCSAEA_N100,23,18,100,300,15.18830349
15,WFG7,PCSAEA_N100,24,18,100,300,14.88519424
15,WFG7,PCSAEA_N100,25,18,100,300,15.74463295
15,WFG7,PCSAEA_N100,26,18,100,300,15.33908023
15,WFG7,PCSAEA_N100,27,18,100,300,14.60102057
15,WFG7,PCSAEA_N100,28,18,100,300,15.78443483
15,WFG7,PCSAEA_N100,29,18,100,300,15.59459962
15,WFG7,PCSAEA_N100,3,18,100,300,14.37637159
15,WFG7,PCSAEA_N100,30,18,100,300,14.62755235
15,WFG7,PCSAEA_N100,4,18,100,300,16.50833036
15,WFG7,PCSAEA_N100,5,18,100,300,16.36840918
15,WFG7,PCSAEA_N100,6,18,100,300,15.63138329
15,WFG7,PCSAEA_N100,7,18,100,300,15.98083572
15,WFG7,PCSAEA_N100,8,18,100,300,15.14065481
15,WFG7,PCSAEA_N100,9,18,100,300,16.07192565
15,WFG8,PCSAEA_N100,1,18,100,300,15.51685933
15,WFG8,PCSAEA_N100,10,18,100,300,15.23733933
15,WFG8,PCSAEA_N100,11,18,100,300,14.46404828
15,WFG8,PCSAEA_N100,12,18,100,300,14.50156684
15,WFG8,PCSAEA_N100,13,18,100,300,14.45070788
15,WFG8,PCSAEA_N100,14,18,100,300,14.27644076
15,WFG8,PCSAEA_N100,15,18,100,300,15.49520291
15,WFG8,PCSAEA_N100,16,18,100,300,15.27421031
15,WFG8,PCSAEA_N100,17,18,100,300,15.26626692
15,WFG8,PCSAEA_N100,18,18,100,300,15.21862708
15,WFG8,PCSAEA_N100,19,18,100,300,14.3240739
15,WFG8,PCSAEA_N100,2,18,100,300,14.50646861
15,WFG8,PCSAEA_N100,20,18,100,300,14.70550174
15,WFG8,PCSAEA_N100,21,18,100,300,14.49978557
15,WFG8,PCSAEA_N100,22,18,100,300,15.88687845
15,WFG8,PCSAEA_N100,23,18,100,300,15.0711202
15,WFG8,PCSAEA_N100,24,18,100,300,14.83336273
15,WFG8,PCSAEA_N100,25,18,100,300,15.05011858
15,WFG8,PCSAEA_N100,26,18,100,300,15.85771143
15,WFG8,PCSAEA_N100,27,18,100,300,15.60704614
15,WFG8,PCSAEA_N100,28,18,100,300,16.11264368
15,WFG8,PCSAEA_N100,29,18,100,300,14.75392799
15,WFG8,PCSAEA_N100,3,18,100,300,14.52848596
15,WFG8,PCSAEA_N100,30,18,100,300,15.34522455
15,WFG8,PCSAEA_N100,4,18,100,300,15.86598278
15,WFG8,PCSAEA_N100,5,18,100,300,14.83016675
15,WFG8,PCSAEA_N100,6,18,100,300,15.09329152
15,WFG8,PCSAEA_N100,7,18,100,300,14.46482479
15,WFG8,PCSAEA_N100,8,18,100,300,14.86201072
15,WFG8,PCSAEA_N100,9,18,100,300,14.95904238
15,WFG1,KRVEA_100,1,18,100,300,4.15656156
15,WFG1,KRVEA_100,10,18,100,300,4.193661648
15,WFG1,KRVEA_100,11,18,100,300,4.268624509
15,WFG1,KRVEA_100,12,18,100,300,4.226315238
15,WFG1,KRVEA_100,13,18,100,300,4.207449158
15,WFG1,KRVEA_100,14,18,100,300,4.249075657
15,WFG1,KRVEA_100,15,18,100,300,4.247358097
15,WFG1,KRVEA_100,16,18,100,300,4.266315742
15,WFG1,KRVEA_100,17,18,100,300,4.272929459
15,WFG1,KRVEA_100,18,18,100,300,4.220573005
15,WFG1,KRVEA_100,19,30,100,300,4.228482079
15,WFG1,KRVEA_100,2,18,100,300,4.257190219
15,WFG1,KRVEA_100,20,30,100,300,4.304502144
15,WFG1,KRVEA_100,21,30,100,300,4.252501329
15,WFG1,KRVEA_100,22,30,100,300,4.284588441
15,WFG1,KRVEA_100,23,30,100,300,4.192469602
15,WFG1,KRVEA_100,24,30,100,300,4.275879031
15,WFG1,KRVEA_100,25,30,100,300,4.286043121
15,WFG1,KRVEA_100,26,30,100,300,4.289305608
15,WFG1,KRVEA_100,27,30,100,300,4.257785684
15,WFG1,KRVEA_100,28,30,100,300,4.279895341
15,WFG1,KRVEA_100,29,30,100,300,4.232277341
15,WFG1,KRVEA_100,3,18,100,300,4.202014225
15,WFG1,KRVEA_100,30,30,100,300,4.265554298
15,WFG1,KRVEA_100,4,18,100,300,4.238085297
15,WFG1,KRVEA_100,5,18,100,300,4.227470054
15,WFG1,KRVEA_100,6,18,100,300,4.282004045
15,WFG1,KRVEA_100,7,18,100,300,4.180697597
15,WFG1,KRVEA_100,8,18,100,300,4.266831958
15,WFG1,KRVEA_100,9,18,100,300,4.229123187
15,WFG6,KRVEA_100,1,18,100,300,12.86793446
15,WFG6,KRVEA_100,10,18,100,300,10.41893579
15,WFG6,KRVEA_100,11,18,100,300,11.0595401
15,WFG6,KRVEA_100,12,18,100,300,10.31170793
15,WFG6,KRVEA_100,13,18,100,300,9.555130927
15,WFG6,KRVEA_100,14,18,100,300,10.19761757
15,WFG6,KRVEA_100,15,18,100,300,9.502867892
15,WFG6,KRVEA_100,16,18,100,300,10.38653546
15,WFG6,KRVEA_100,17,18,100,300,10.90853425
15,WFG6,KRVEA_100,18,18,100,300,9.602114747
15,WFG6,KRVEA_100,19,30,100,300,10.97614363
15,WFG6,KRVEA_100,2,18,100,300,9.236594586
15,WFG6,KRVEA_100,20,30,100,300,10.58635772
15,WFG6,KRVEA_100,21,30,100,300,9.061410344
15,WFG6,KRVEA_100,22,30,100,300,11.55532594
15,WFG6,KRVEA_100,23,30,100,300,10.56957661
15,WFG6,KRVEA_100,24,30,100,300,11.07690554
15,WFG6,KRVEA_100,25,30,100,300,10.46444418
15,WFG6,KRVEA_100,26,30,100,300,13.08131573
15,WFG6,KRVEA_100,27,30,100,300,11.48342242
15,WFG6,KRVEA_100,28,30,100,300,10.16404315
15,WFG6,KRVEA_100,29,30,100,300,10.79160298
15,WFG6,KRVEA_100,3,18,100,300,9.814030929
15,WFG6,KRVEA_100,30,30,100,300,9.757844677
15,WFG6,KRVEA_100,4,18,100,300,11.47794315
15,WFG6,KRVEA_100,5,18,100,300,11.96362772
15,WFG6,KRVEA_100,6,18,100,300,11.29266169
15,WFG6,KRVEA_100,7,18,100,300,10.89502156
15,WFG6,KRVEA_100,8,18,100,300,11.58663704
15,WFG6,KRVEA_100,9,18,100,300,10.76843866
15,WFG7,KRVEA_100,1,18,100,300,13.80949625
15,WFG7,KRVEA_100,10,18,100,300,15.0481239
15,WFG7,KRVEA_100,11,18,100,300,15.89958299
15,WFG7,KRVEA_100,12,18,100,300,15.00734109
15,WFG7,KRVEA_100,13,18,100,300,14.44145014
15,WFG7,KRVEA_100,14,18,100,300,16.45966396
15,WFG7,KRVEA_100,15,18,100,300,13.7340535
15,WFG7,KRVEA_100,16,18,100,300,15.68504232
15,WFG7,KRVEA_100,17,18,100,300,14.1990711
15,WFG7,KRVEA_100,18,18,100,300,14.84116303
15,WFG7,KRVEA_100,19,30,100,300,17.85072986
15,WFG7,KRVEA_100,2,18,100,300,13.35573957
15,WFG7,KRVEA_100,20,30,100,300,14.88638873
15,WFG7,KRVEA_100,21,30,100,300,16.25532134
15,WFG7,KRVEA_100,22,30,100,300,15.78826141
15,WFG7,KRVEA_100,23,30,100,300,15.63015481
15,WFG7,KRVEA_100,24,30,100,300,13.14744223
15,WFG7,KRVEA_100,25,30,100,300,17.35482907
15,WFG7,KRVEA_100,26,30,100,300,14.16249796
15,WFG7,KRVEA_100,27,30,100,300,17.13050243
15,WFG7,KRVEA_100,28,30,100,300,12.22644901
15,WFG7,KRVEA_100,29,30,100,300,14.52782636
15,WFG7,KRVEA_100,3,18,100,300,17.03447775
15,WFG7,KRVEA_100,30,30,100,300,16.0185861
15,WFG7,KRVEA_100,4,18,100,300,12.5960638
15,WFG7,KRVEA_100,5,18,100,300,17.76981183
15,WFG7,KRVEA_100,6,18,100,300,16.77951791
15,WFG7,KRVEA_100,7,18,100,300,17.03196864
15,WFG7,KRVEA_100,8,18,100,300,15.74629871
15,WFG7,KRVEA_100,9,18,100,300,14.45891633
15,WFG8,KRVEA_100,1,18,100,300,12.62888124
15,WFG8,KRVEA_100,10,18,100,300,11.33902229
15,WFG8,KRVEA_100,11,18,100,300,13.0965814
15,WFG8,KRVEA_100,12,18,100,300,11.10521783
15,WFG8,KRVEA_100,13,18,100,300,13.54023573
15,WFG8,KRVEA_100,14,18,100,300,13.01723855
15,WFG8,KRVEA_100,15,18,100,300,12.12954778
15,WFG8,KRVEA_100,16,18,100,300,11.38976564
15,WFG8,KRVEA_100,17,18,100,300,11.65979596
15,WFG8,KRVEA_100,18,18,100,300,10.5038529
15,WFG8,KRVEA_100,19,30,100,300,10.19474249
15,WFG8,KRVEA_100,2,18,100,300,11.86363495
15,WFG8,KRVEA_100,20,30,100,300,14.98196547
15,WFG8,KRVEA_100,21,30,100,300,11.89816217
15,WFG8,KRVEA_100,22,30,100,300,13.3137652
15,WFG8,KRVEA_100,23,30,100,300,11.23706801
15,WFG8,KRVEA_100,24,30,100,300,11.42431989
15,WFG8,KRVEA_100,25,30,100,300,13.12560264
15,WFG8,KRVEA_100,26,30,100,300,12.12269442
15,WFG8,KRVEA_100,27,30,100,300,12.0495963
15,WFG8,KRVEA_100,28,30,100,300,12.96430592
15,WFG8,KRVEA_100,29,30,100,300,12.63538481
15,WFG8,KRVEA_100,3,18,100,300,13.06245491
15,WFG8,KRVEA_100,30,30,100,300,11.53835178
15,WFG8,KRVEA_100,4,18,100,300,12.06051411
15,WFG8,KRVEA_100,5,18,100,300,12.67933602
15,WFG8,KRVEA_100,6,18,100,300,13.65336737
15,WFG8,KRVEA_100,7,18,100,300,11.54205049
15,WFG8,KRVEA_100,8,18,100,300,13.075785
15,WFG8,KRVEA_100,9,18,100,300,12.98912643
15,WFG1,MCEAD,1,30,30,300,4.333925811
15,WFG1,MCEAD,10,30,30,300,4.341837082
15,WFG1,MCEAD,11,30,30,300,4.310991441
15,WFG1,MCEAD,12,30,30,300,4.403371031
15,WFG1,MCEAD,13,30,30,300,4.353965539
15,WFG1,MCEAD,14,30,30,300,4.374834288
15,WFG1,MCEAD,15,30,30,300,4.354952344
15,WFG1,MCEAD,16,30,30,300,4.278417787
15,WFG1,MCEAD,17,30,30,300,4.359750482
15,WFG1,MCEAD,18,30,30,300,4.350319588
15,WFG1,MCEAD,19,30,30,300,4.342565408
15,WFG1,MCEAD,2,30,30,300,4.344043043
15,WFG1,MCEAD,20,30,30,300,4.393413123
15,WFG1,MCEAD,21,30,30,300,4.352974636
15,WFG1,MCEAD,22,30,30,300,4.403439498
15,WFG1,MCEAD,23,30,30,300,4.367476462
15,WFG1,MCEAD,24,30,30,300,4.170585911
15,WFG1,MCEAD,25,30,30,300,4.33891152
15,WFG1,MCEAD,26,30,30,300,4.373533117
15,WFG1,MCEAD,27,30,30,300,4.303185966
15,WFG1,MCEAD,28,30,30,300,4.367539165
15,WFG1,MCEAD,29,30,30,300,4.266692522
15,WFG1,MCEAD,3,30,30,300,4.432145644
15,WFG1,MCEAD,30,30,30,300,4.284109029
15,WFG1,MCEAD,4,30,30,300,4.346748798
15,WFG1,MCEAD,5,30,30,300,4.388401688
15,WFG1,MCEAD,6,30,30,300,4.399159484
15,WFG1,MCEAD,7,30,30,300,4.328429478
15,WFG1,MCEAD,8,30,30,300,4.383061426
15,WFG1,MCEAD,9,30,30,300,4.38799124
15,WFG6,MCEAD,1,30,30,300,17.1936625
15,WFG6,MCEAD,10,30,30,300,11.87613661
15,WFG6,MCEAD,11,30,30,300,15.97703536
15,WFG6,MCEAD,12,30,30,300,12.73369272
15,WFG6,MCEAD,13,30,30,300,17.48641763
15,WFG6,MCEAD,14,30,30,300,15.33690112
15,WFG6,MCEAD,15,30,30,300,15.77218457
15,WFG6,MCEAD,16,30,30,300,16.54956215
15,WFG6,MCEAD,17,30,30,300,11.78724136
15,WFG6,MCEAD,18,30,30,300,14.68581926
15,WFG6,MCEAD,19,30,30,300,13.81800515
15,WFG6,MCEAD,2,30,30,300,17.60955565
15,WFG6,MCEAD,20,30,30,300,14.59375151
15,WFG6,MCEAD,21,30,30,300,11.71258398
15,WFG6,MCEAD,22,30,30,300,16.74960482
15,WFG6,MCEAD,23,30,30,300,15.00905704
15,WFG6,MCEAD,24,30,30,300,15.58235166
15,WFG6,MCEAD,25,30,30,300,16.27178081
15,WFG6,MCEAD,26,30,30,300,14.49225684
15,WFG6,MCEAD,27,30,30,300,15.78288748
15,WFG6,MCEAD,28,30,30,300,16.25447555
15,WFG6,MCEAD,29,30,30,300,16.46610381
15,WFG6,MCEAD,3,30,30,300,14.35589772
15,WFG6,MCEAD,30,30,30,300,16.62862798
15,WFG6,MCEAD,4,30,30,300,17.85181331
15,WFG6,MCEAD,5,30,30,300,16.37016006
15,WFG6,MCEAD,6,30,30,300,11.9200682
15,WFG6,MCEAD,7,30,30,300,14.55300982
15,WFG6,MCEAD,8,30,30,300,16.96362471
15,WFG6,MCEAD,9,30,30,300,18.15821349
15,WFG7,MCEAD,1,30,30,300,15.69800828
15,WFG7,MCEAD,10,30,30,300,14.8851866
15,WFG7,MCEAD,11,30,30,300,17.71173715
15,WFG7,MCEAD,12,30,30,300,14.7202714
15,WFG7,MCEAD,13,30,30,300,18.22577003
15,WFG7,MCEAD,14,30,30,300,18.16381584
15,WFG7,MCEAD,15,30,30,300,15.85529624
15,WFG7,MCEAD,16,30,30,300,14.78426159
15,WFG7,MCEAD,17,30,30,300,15.44885534
15,WFG7,MCEAD,18,30,30,300,15.23515404
15,WFG7,MCEAD,19,30,30,300,18.43870873
15,WFG7,MCEAD,2,30,30,300,15.86924192
15,WFG7,MCEAD,20,30,30,300,17.66476768
15,WFG7,MCEAD,21,30,30,300,16.31459757
15,WFG7,MCEAD,22,30,30,300,16.86456731
15,WFG7,MCEAD,23,30,30,300,18.96564713
15,WFG7,MCEAD,24,30,30,300,17.01050821
15,WFG7,MCEAD,25,30,30,300,17.28059912
15,WFG7,MCEAD,26,30,30,300,17.20039251
15,WFG7,MCEAD,27,30,30,300,14.54349855
15,WFG7,MCEAD,28,30,30,300,15.52832361
15,WFG7,MCEAD,29,30,30,300,15.65137999
15,WFG7,MCEAD,3,30,30,300,17.44657866
15,WFG7,MCEAD,30,30,30,300,17.19892639
15,WFG7,MCEAD,4,30,30,300,13.20403902
15,WFG7,MCEAD,5,30,30,300,19.81170848
15,WFG7,MCEAD,6,30,30,300,19.43259821
15,WFG7,MCEAD,7,30,30,300,17.13352423
15,WFG7,MCEAD,8,30,30,300,17.34915938
15,WFG7,MCEAD,9,30,30,300,17.40854469
15,WFG8,MCEAD,1,30,30,300,14.83860511
15,WFG8,MCEAD,10,30,30,300,16.30148993
15,WFG8,MCEAD,11,30,30,300,14.30238097
15,WFG8,MCEAD,12,30,30,300,12.69964585
15,WFG8,MCEAD,13,30,30,300,16.34865736
15,WFG8,MCEAD,14,30,30,300,14.57354713
15,WFG8,MCEAD,15,30,30,300,13.54398425
15,WFG8,MCEAD,16,30,30,300,17.23884553
15,WFG8,MCEAD,17,30,30,300,15.39885711
15,WFG8,MCEAD,18,30,30,300,14.55910784
15,WFG8,MCEAD,19,30,30,300,13.9636852
15,WFG8,MCEAD,2,30,30,300,12.65310602
15,WFG8,MCEAD,20,30,30,300,13.7141694
15,WFG8,MCEAD,21,30,30,300,14.32072061
15,WFG8,MCEAD,22,30,30,300,15.54954642
15,WFG8,MCEAD,23,30,30,300,14.66270459
15,WFG8,MCEAD,24,30,30,300,16.19437143
15,WFG8,MCEAD,25,30,30,300,14.65398514
15,WFG8,MCEAD,26,30,30,300,16.54994814
15,WFG8,MCEAD,27,30,30,300,14.61409873
15,WFG8,MCEAD,28,30,30,300,13.48930369
15,WFG8,MCEAD,29,30,30,300,16.48555059
15,WFG8,MCEAD,3,30,30,300,16.20967769
15,WFG8,MCEAD,30,30,30,300,14.07953414
15,WFG8,MCEAD,4,30,30,300,14.99270651
15,WFG8,MCEAD,5,30,30,300,16.47265091
15,WFG8,MCEAD,6,30,30,300,15.45781785
15,WFG8,MCEAD,7,30,30,300,15.30318937
15,WFG8,MCEAD,8,30,30,300,18.19965364
15,WFG8,MCEAD,9,30,30,300,14.15337123
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,1,30,100,300,4.189837999
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,10,30,100,300,4.143794457
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,11,30,100,300,4.080282
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,12,30,100,300,4.12393624
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,13,30,100,300,4.204782286
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,14,30,100,300,4.158226705
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,15,30,100,300,4.126613046
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,16,30,100,300,4.140048805
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,17,30,100,300,4.203506984
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,18,30,100,300,4.155764143
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,19,30,100,300,4.149860113
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,2,30,100,300,4.149254375
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,20,30,100,300,4.241244541
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,3,30,100,300,4.155782535
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,4,30,100,300,4.114658433
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,5,30,100,300,4.178073765
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,6,30,100,300,4.178805228
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,7,30,100,300,4.207902639
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,8,30,100,300,4.183504505
15,WFG1,REMO_UniformMix_Pruned_Weighted_Lambdat030,9,30,100,300,4.196428854
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,1,30,100,300,10.15907762
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,10,30,100,300,10.26405417
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,11,30,100,300,10.81769824
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,12,30,100,300,9.649420865
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,13,30,100,300,9.939507373
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,14,30,100,300,11.03599633
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,15,30,100,300,10.49752127
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,16,30,100,300,10.37790623
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,17,30,100,300,11.04857086
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,18,30,100,300,10.29528247
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,19,30,100,300,10.00965484
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,2,30,100,300,9.942497456
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,20,30,100,300,10.62160648
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,3,30,100,300,9.908110948
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,4,30,100,300,10.22125059
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,5,30,100,300,10.89057185
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,6,30,100,300,11.22415768
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,7,30,100,300,11.33429938
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,8,30,100,300,9.70350701
15,WFG6,REMO_UniformMix_Pruned_Weighted_Lambdat030,9,30,100,300,10.88703245
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,1,30,100,300,11.70826017
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,10,30,100,300,13.32598594
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,11,30,100,300,10.9426697
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,12,30,100,300,11.42437835
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,13,30,100,300,11.25177347
15,WFG7,REMO_UniformMix_Pruned_Weighted_Lambdat030,14,30,100,300,10.70188743
