algorithm,problem,M,D,runId,state,actualFE,IGD,provenance,note,file
KRVEA_100,DTLZ3,15,30,2,existing,300,454.83411577959,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_2.mat
KRVEA_100,DTLZ3,15,30,3,existing,300,528.379552615532,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_3.mat
KRVEA_100,DTLZ3,15,30,4,existing,300,609.638573054077,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_4.mat
KRVEA_100,DTLZ3,15,30,5,existing,300,570.296151316017,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_5.mat
KRVEA_100,DTLZ3,15,30,6,existing,300,593.735960818214,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_6.mat
KRVEA_100,DTLZ3,15,30,7,existing,300,528.610530769132,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_7.mat
KRVEA_100,DTLZ3,15,30,8,existing,300,544.452431160087,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_8.mat
KRVEA_100,DTLZ3,15,30,9,existing,300,638.769205652298,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_9.mat
KRVEA_100,DTLZ3,15,30,10,existing,300,542.190949358205,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_10.mat
KRVEA_100,DTLZ3,15,30,11,existing,300,775.11549915696,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_11.mat
KRVEA_100,DTLZ3,15,30,12,existing,300,556.126740820974,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_12.mat
KRVEA_100,DTLZ3,15,30,13,existing,300,729.876066565734,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_13.mat
KRVEA_100,DTLZ3,15,30,14,existing,300,740.499824473037,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_14.mat
KRVEA_100,DTLZ3,15,30,15,existing,300,461.890574997559,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_15.mat
KRVEA_100,DTLZ3,15,30,16,existing,300,656.911286753117,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_16.mat
KRVEA_100,DTLZ3,15,30,17,existing,300,711.296634422995,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_17.mat
KRVEA_100,DTLZ3,15,30,18,existing,300,651.571141490151,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_18.mat
KRVEA_100,DTLZ3,15,30,19,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_19.mat
KRVEA_100,DTLZ3,15,30,20,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_20.mat
KRVEA_100,DTLZ3,15,30,21,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_21.mat
KRVEA_100,DTLZ3,15,30,22,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_22.mat
KRVEA_100,DTLZ3,15,30,23,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_23.mat
KRVEA_100,DTLZ3,15,30,24,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_24.mat
KRVEA_100,DTLZ3,15,30,25,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_25.mat
KRVEA_100,DTLZ3,15,30,26,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_26.mat
KRVEA_100,DTLZ3,15,30,27,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_27.mat
KRVEA_100,DTLZ3,15,30,28,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_28.mat
KRVEA_100,DTLZ3,15,30,29,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_29.mat
KRVEA_100,DTLZ3,15,30,30,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\KRVEA_100\KRVEA_100_DTLZ3_M15_D30_30.mat
MCEAD,DTLZ3,15,30,1,existing,300,392.976193369375,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_1.mat
MCEAD,DTLZ3,15,30,2,existing,300,216.308953885942,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_2.mat
MCEAD,DTLZ3,15,30,3,existing,300,366.923756759118,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_3.mat
MCEAD,DTLZ3,15,30,4,existing,300,206.845533551338,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_4.mat
MCEAD,DTLZ3,15,30,5,existing,300,407.004662537165,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_5.mat
MCEAD,DTLZ3,15,30,6,existing,300,319.529961593972,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_6.mat
MCEAD,DTLZ3,15,30,7,existing,300,15.5681622301304,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_7.mat
MCEAD,DTLZ3,15,30,8,existing,300,375.883597612813,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_8.mat
MCEAD,DTLZ3,15,30,9,existing,300,4.82383679244932,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_9.mat
MCEAD,DTLZ3,15,30,10,existing,300,384.904707163016,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_10.mat
MCEAD,DTLZ3,15,30,11,existing,300,356.357663602681,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_11.mat
MCEAD,DTLZ3,15,30,12,existing,300,392.166584689431,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_12.mat
MCEAD,DTLZ3,15,30,13,existing,300,354.333176945964,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_13.mat
MCEAD,DTLZ3,15,30,14,existing,300,295.805032273496,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_14.mat
MCEAD,DTLZ3,15,30,15,existing,300,400.850849597102,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_15.mat
MCEAD,DTLZ3,15,30,16,existing,300,1.1106851531702,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_16.mat
MCEAD,DTLZ3,15,30,17,existing,300,397.588101170492,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_17.mat
MCEAD,DTLZ3,15,30,18,existing,300,71.1272007165507,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_18.mat
MCEAD,DTLZ3,15,30,19,existing,300,211.808594031118,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_19.mat
MCEAD,DTLZ3,15,30,20,existing,300,78.4954432432666,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_20.mat
MCEAD,DTLZ3,15,30,21,existing,300,146.04530171602,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_21.mat
MCEAD,DTLZ3,15,30,22,existing,300,1.92624154597177,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_22.mat
MCEAD,DTLZ3,15,30,23,existing,300,399.775025400329,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_23.mat
MCEAD,DTLZ3,15,30,24,existing,300,317.675505058181,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_24.mat
MCEAD,DTLZ3,15,30,25,existing,300,400.74492980486,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_25.mat
MCEAD,DTLZ3,15,30,26,existing,300,383.999909954724,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_26.mat
MCEAD,DTLZ3,15,30,27,existing,300,380.999359255627,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_27.mat
MCEAD,DTLZ3,15,30,28,existing,300,244.043011333331,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_28.mat
MCEAD,DTLZ3,15,30,29,existing,300,370.008949078791,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_29.mat
MCEAD,DTLZ3,15,30,30,existing,300,378.166462334684,legacy-unverified,,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\MCEAD\MCEAD_DTLZ3_M15_D30_30.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,1,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_1.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,2,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_2.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,3,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_3.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,4,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_4.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,5,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_5.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,6,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_6.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,7,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_7.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,8,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_8.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,9,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_9.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,10,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_10.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,11,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_11.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,12,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_12.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,13,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_13.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,14,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_14.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,15,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_15.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,16,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_16.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,17,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_17.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,18,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_18.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,19,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_19.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,20,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_20.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,21,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_21.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,22,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_22.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,23,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_23.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,24,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_24.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,25,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_25.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,26,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_26.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,27,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_27.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,28,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_28.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,29,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_29.mat
REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted,DTLZ3,15,30,30,pending,NaN,NaN,,missing,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_DTLZ3_M15_D30_30.mat
REMO,DTLZ4,15,30,1,existing,301,1.07721387969074,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_1.mat
REMO,DTLZ4,15,30,2,existing,302,1.00086587958342,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_2.mat
REMO,DTLZ4,15,30,3,existing,301,1.12416167972207,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_3.mat
REMO,DTLZ4,15,30,4,existing,301,1.10478879163524,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_4.mat
REMO,DTLZ4,15,30,5,existing,303,1.08581305756048,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_5.mat
REMO,DTLZ4,15,30,6,existing,302,1.04500244697106,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_6.mat
REMO,DTLZ4,15,30,7,existing,302,1.17093828636498,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_7.mat
REMO,DTLZ4,15,30,8,existing,307,1.05366316815301,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_8.mat
REMO,DTLZ4,15,30,9,existing,302,1.07589376320568,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_9.mat
REMO,DTLZ4,15,30,10,existing,307,1.08573743802527,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_10.mat
REMO,DTLZ4,15,30,11,existing,302,1.11545049125853,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_11.mat
REMO,DTLZ4,15,30,12,existing,303,1.10097297346794,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_12.mat
REMO,DTLZ4,15,30,13,existing,302,1.15394142330098,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_13.mat
REMO,DTLZ4,15,30,14,existing,302,1.13584935701684,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_14.mat
REMO,DTLZ4,15,30,15,existing,302,0.988295216905513,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_15.mat
REMO,DTLZ4,15,30,16,existing,301,1.03969683888013,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_16.mat
REMO,DTLZ4,15,30,17,existing,303,1.05082308393311,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_17.mat
REMO,DTLZ4,15,30,18,existing,303,1.15054972420289,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_18.mat
REMO,DTLZ4,15,30,19,existing,306,1.0861606282073,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_19.mat
REMO,DTLZ4,15,30,20,existing,303,1.04484840878252,legacy-unverified, Historical final-batch FE overshoot retained.,C:\Users\lsx\Desktop\REMOandDREMO测试集\15目标\REMO\REMO_DTLZ4_M15_D30_20.mat
